Id,KnownVulnerableSamples_SHA1,Description,Category,Detection,KnownVulnerableSamples_Publisher,KnownVulnerableSamples_Company,KnownVulnerableSamples_Description,Verified
1d4f7a3a-786b-4a74-b34f-14d44343de9e,,,vulnerable driver,[],,,,False
81a73e57-2e92-4d21-97d3-1c21eb4c3aea,b89a8eef5aeae806af5ba212a8068845cafdab6f,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/f05b1ee9e2f6ab704b8919d5071becbce6f9d0f9d0ba32a460c41d5272134abe.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,Lenovo Group Limited (R),Lenovo Diagnostics Driver for Windows 10 and later.,True
9c3c6e89-3916-498f-81e5-da057ab3ed42,"b5a8e2104d76dbb04cd9ffe86784113585822375, 9c1c9032aa1e33461f35dbf79b6f2d061bfc6774, b8b123a413b7bccfa8433deba4f88669c969b543, 6df35a0c2f6d7d39d24277137ea840078dafb812, b34a012887ddab761b2298f882858fa1ff4d99f1, 4f2d9a70ea24121ae01df8a76ffba1f9cc0fde4a, d4f5323da704ff2f25d6b97f38763c147f2a0e6f, 97812f334a077c40e8e642bb9872ac2c49ddb9a2, fdbcebb6cafda927d384d7be2e8063a4377d884f, 3825ebb0b0664b5f0789371240f65231693be37d, 48f03a13b0f6d3d929a86514ce48a9352ffef5ad, b8b123a413b7bccfa8433deba4f88669c969b543, 9ee31f1f25f675a12b7bad386244a9fbfa786a87, 3c1c3f5f5081127229ba0019fbf0efc2a9c1d677, ea4a405445bb6e58c16b81f6d5d2c9a9edde419b, b5a8e2104d76dbb04cd9ffe86784113585822375, f92faed3ef92fa5bc88ebc1725221be5d7425528, 6a6fe0d69e0ea34d695c3b525e6db639f9ad6ac5, 9c1c9032aa1e33461f35dbf79b6f2d061bfc6774, 76789196eebfd4203f477a5a6c75eefc12d9a837",,malicious,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/e1cb86386757b947b39086cc8639da988f6e8018ca9995dd669bdc03c8d39d7d.yara'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/fa9abb3e7e06f857be191a1e049dd37642ec41fb2520c105df2227fcac3de5d5.yara'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/06c5ebd0371342d18bc81a96f5e5ce28de64101e3c2fd0161d0b54d8368d2f1f.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_mal_drivers_strict.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",", , , , , , , , , , , , , , , , , , , ","Microsoft Corporation, Microsoft Corporation, Microsoft Corporation, Microsoft Corporation, Microsoft Corporation, Microsoft Corporation, Microsoft Corporation, Microsoft Corporation, Microsoft Corporation, Microsoft Corporation, Microsoft Corporation, Microsoft Corporation, Microsoft Corporation, Microsoft Corporation, Microsoft Corporation, Microsoft Corporation, Microsoft Corporation, Microsoft Corporation, Microsoft Corporation, Microsoft Corporation","Windows GUI symbolic debugger, Windows GUI symbolic debugger, Windows GUI symbolic debugger, Windows GUI symbolic debugger, Windows GUI symbolic debugger, Windows GUI symbolic debugger, Windows GUI symbolic debugger, Windows GUI symbolic debugger, Windows GUI symbolic debugger, Windows GUI symbolic debugger, Windows GUI symbolic debugger, Windows GUI symbolic debugger, Windows GUI symbolic debugger, Windows GUI symbolic debugger, Windows GUI symbolic debugger, Windows GUI symbolic debugger, Windows GUI symbolic debugger, Windows GUI symbolic debugger, Windows GUI symbolic debugger, Windows GUI symbolic debugger",True
a2c3f6e9-25a5-4b75-8c6b-ad2d4e155822,750f1e91d04c25aff8825fb2e3b8341212a431f0,,vulnerable drivers,"[{'type': '', 'value': ''}]",,,,True
b03798af-d25a-400b-9236-4643a802846f,"35b28b15835aa0775b57f460d8a03e53dc1fb30f, 3f6a997b04d2299ba0e9f505803e8d60d0755f44, 78834ff75e2ff8b7456e85114802e58bc9fda457, f736ccbb44c4de97cf9e9022e1379a4f58f5a5b8, 03a56369b8b143049a6ec9f6cc4ef91ac2775863, 1901467b6f04a93b35d3ca0727c8a14f3ce3ed52, 66e95daee3d1244a029d7f3d91915f1f233d1916",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,"RW-Everything, RW-Everything, RW-Everything, RW-Everything, RW-Everything, RW-Everything, RW-Everything","RwDrv Driver, RW-Everything Read & Write Driver, RW-Everything Read & Write Driver, RwDrv Driver, RW-Everything Read & Write Driver, RwDrv Driver, RwDrv Driver",True
6c0c60f0-895d-428a-a8ae-e10390bceb12,"a91730e65008b73d9264e8254792ae19208f5c69, 68f675b6ac401e9ec90c59a81e454705c7b138be",,vulnerable drivers,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",", ","Almico Software, Almico Software","SpeedFan x32 Driver, SpeedFan x32 Driver",True
1068f5cc-65dd-4fd0-b3d8-1d982b37405f,01779ee53f999464465ed690d823d160f73f10e7,,vulnerable driver,[],,,,False
17cf4fac-88f1-467d-9f62-481d33accc5b,ccdd3a1ebe9a1c8f8a72af20a05a10f11da1d308,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/4e3eb5b9bce2fd9f6878ae36288211f0997f6149aa8c290ed91228ba4cdfae80.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,OTi,Hardware Access Driver,False
351ff5ca-f07b-4eb6-9300-d5d31514defb,"64e4ac8b9ea2f050933b7ec76a55dd04e97773b4, 8f540936f2484d020e270e41529624407b7e107e, 6d3c760251d6e6ea7ff4f4fcac14876fac829cf9, 0cb14c1049c0e81c8655ab7ee7d698c11758ea06, fce3a95b222c810c56e7ed5a3d7fb059eb693682, 7cd4aea9c1f82111bf7f9d4934be95e9bb6f8ae0, d61acd857242185a56e101642d15b9b5f0558c26, 64e4ac8b9ea2f050933b7ec76a55dd04e97773b4, 8f540936f2484d020e270e41529624407b7e107e, 6d3c760251d6e6ea7ff4f4fcac14876fac829cf9, 0cb14c1049c0e81c8655ab7ee7d698c11758ea06, fce3a95b222c810c56e7ed5a3d7fb059eb693682, 7cd4aea9c1f82111bf7f9d4934be95e9bb6f8ae0, d61acd857242185a56e101642d15b9b5f0558c26, 5b866f522bcdf80e6a9fda71b385f917317f6551, 085c0ea6980cb93a3afa076764b7866467ac987c, ad60e40a148accec0950d8d13bf7182c2bd5dfef, 272ffcda920a8e2440eb0d31dcd05485e0d597ad, 32f27451c377c8b5ea66be5475c2f2733cffe306, d19d1d3aa30391922989f4c6e3f7dc4937dcefbf, 7329bb4a7ca98556fa6b05bd4f9b236186e845d1, a5596d4d329add26b9ca9fa7005302148dfacfd8, 82dbac75b73ff4b92bdcbf6977a6683e1dcfe995, 72f16e6a18ba87248dd72f52445c916ad2e4edc2, 6a60f5fa0dfc6c1fa55b24a29df7464ee01a9717, 1568117f691b41f989f10562f354ee574a6abc2d, e067024ec42b556fb1e89ca52ef6719aa09cdf89, fb25e6886d98fe044d0eb7bd42d24a93286266e0, fa60a89980aad30db3a358fb1c1536a4d31dff6c, 08efd5e24b5ebfef63b5e488144dc9fb6524eaf1, d7b20ac695002334f804ffc67705ce6ac5732f91, 77a011b5d5d5aaf421a543fcee22cb7979807c60, c1fe7870e202733123715cacae9b02c29494d94d",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/76660e91f1ff3cb89630df5af4fe09de6098d09baa66b1a130c89c3c5edd5b22.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",", , , , , , , , , , , , , , , , , , , , ","Novell, Inc., Novell, Inc., Novell, Inc., Micro Focus, Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Micro Focus, Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc., Novell, Inc.","Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, XTier Security Context Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, XTier Security Context Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager, Novell XTier Session Manager",True
724d7989-dfce-4bb2-9beb-dee15df5b790,c92a386622f04a5733cb238d33cedea4272a3f85,,vulnerable drivers,"[{'type': '', 'value': ''}]",,,,True
ca415ed5-b611-4840-bfb2-6e1eacac33d1,ef80da613442047697bec35ea228cde477c09a3d,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/e4a7da2cf59a4a21fc42b611df1d59cae75051925a7ddf42bf216cc1a026eadb.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,IObit,IObit Temperature Monitor,True
a338a9fc-9fe3-400c-9fe4-69bb7892602d,bbc0b9fd67c8f4cefa3d76fcb29ff3cef996b825,,vulnerable driver,[],,,,True
fab98aaa-e4e7-4c4a-af65-c00d35cf66e9,f5696fb352a3fbd14fb1a89ad21a71776027f9ab,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/ded2927f9a4e64eefd09d0caba78e94f309e3a6292841ae81d5528cab109f95d.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",CPUID,CPUID,CPUID Driver,True
a5ebba11-5a31-48d2-9c6d-78bba397edf1,745335bcdf02fb42df7d890a24858e16094f48fd,,malicious,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/fd223833abffa9cd6cc1848d77599673643585925a7ee51259d67c44d361cce8.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_mal_drivers_strict.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,Legal Corp.,PCIe Video Capture,True
7a0842ca-1a64-4ad1-9d66-25eb983d1742,75c924435e87f38f20e5e77b7f2c382b9c9b974b,,vulnerable drivers,"[{'type': '', 'value': ''}]",,,,True
a845a05c-5357-4b78-9783-16b4d34b2cb0,34c85afe6d84cd3deec02c0a72e5abfa7a2886c3,,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/36505921af5a09175395ebaea29c72b2a69a3a9204384a767a5be8a721f31b10.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",,AVAST Software,avast! VM Monitor,True
91ff1575-9ff2-46fd-8bfe-0bb3e3457b7f,"cc0e0440adc058615e31e8a52372abadf658e6b1, 5520ac25d81550a255dc16a0bb89d4b275f6f809, 6afc6b04cf73dd461e4a4956365f25c1f1162387",,vulnerable driver,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/2d83ccb1ad9839c9f5b3f10b1f856177df1594c66cbbc7661677d4b462ebf44d.yara'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/f581decc2888ef27ee1ea85ea23bbb5fb2fe6a554266ff5a1476acd1d29d53af.yara'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/f8965fdce668692c3785afa3559159f9a18287bc0d53abb21902895a8ecf221b.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_vuln_drivers_strict_renamed.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]",", , ","Highresolution Enterprises [www.highrez.co.uk], Highresolution Enterprises [www.highrez.co.uk], Highresolution Enterprises [www.highrez.co.uk]","Kernel level port access driver, Kernel level port access driver, Kernel level port access driver",True
aa687f89-4f3b-4b59-b64e-fee5e2ae2310,3b6b35bca1b05fafbfc883a844df6d52af44ccdc,,malicious,"[{'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/6908ebf52eb19c6719a0b508d1e2128f198d10441551cbfb9f4031d382f5229f.yara'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}, {'type': 'yara_signature', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/yara/yara-rules_mal_drivers_strict.yar'}, {'type': 'sigma_hash', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers.yml'}, {'type': 'sigma_names', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sigma/driver_load_win_vuln_drivers_names.yml'}, {'type': 'sysmon_hash_detect', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes.xml'}, {'type': 'sysmon_hash_block', 'value': 'https://github.com/magicsword-io/LOLDrivers/blob/main/detections/sysmon/sysmon_config_vulnerable_hashes_block.xml'}]","Anhua Xinda (Beijing) Technology Co., Ltd.",Microsoft Corporation,WAN Transport Driver,True
